"","Month.Created","Date.Created","Time.Created","Syncing.Date","Latitude","Longitude","ParentCode","AnswerCode","RegionName","ProjectName","UserName","FormName","SpeciesName","WardLocation","GpsDeleted","region","cause","dimensions","severity","status","vet.score","owner.score","vet.initials","lesion.photo","comments","Month.Created.x","Date.Created.x","Time.Created.x","Syncing.Date.x","Latitude.x","Longitude.x","RegionName.x","ProjectName.x","UserName.x","FormName.x","SpeciesName.x","WardLocation.x","GpsDeleted.x","ownerID","gender","age","primary.work.type","working_hours.x","working_days","stress.hours.x","rest.periods","presentation.reason","other.presentation.description","health.issues","other.illness.description","BCS","coat.condition","demenour","hydration.status","ocular.disch.status","nasal.disch.status","vulva.penile.disch","ecto.status","diarrhoea.status","cheek.palp.status","cheek.palp.description","heat.stroke.status","lesion.status","tx.given","Lesion.form","comments.x","lameness.status","lameness.severity","secondary.purpose","health.status","discharge_definition","Month.Created.y","Date.Created.y","Time.Created.y","Syncing.Date.y","Latitude.y","Longitude.y","AnswerCode.y","RegionName.y","ProjectName.y","UserName.y","FormName.y","SpeciesName.y","WardLocation.y","GpsDeleted.y","consent.status","owner_gender","total.donkeys.owned","reason.for.coming","number.vaccs","number.worming","number.castration","sex.donkeys.owned","male.total.owned","female.total.owned","individual.donkey.form.status","individual.form.number","comments.y","owner.village","total.number.owned","owner_age","primary_work_type","secondary_work","working_hours.y","days.per.week.worked","stress.hours.y","rest_period_number"
"166","Jun","03/06/2017","11:36 AM","15/09/2017 15:17",8.59878263,77.99483037,"E-030617113414-86-102","D-030617113651-86-163","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","tuticorin","No","2 head","mutilation(ear split)","5","mutilation","scar","1 minor","1 minor","a","",NA,"Jun","03/06/2017","11:34 AM","03/06/2017 19:12",8.59878263,77.99483037,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","tuticorin","No","63","stallion","3y to 10y","pack",NA,NA,NA,NA,"worming,tx","","wounds,lame",NA,3,"healthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","NSAIDs","D-030617113614-86-162,D-030617113651-86-163",NA,NA,"moderate",NA,"unhealthy","","Jun","02/06/2017","6:46 PM","03/06/2017 19:12",8.59903661,77.99511452,"O-020617184610-86-15","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","tuticorin","No","consent given","male",14,"worming",NA,12,NA,NA,NA,NA,"yes",1,1,"thenthiruperai",NA,33,"pack","pack","4 to 8 hours",5,"no_stress_hours",6
"167","Jun","03/06/2017","11:38 AM","15/09/2017 15:17",8.59863919,77.99486513,"E-030617113725-86-103","D-030617113806-86-164","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","tuticorin","No","2 head","mutilation(ear split)","5","mutilation","scar","1 minor","1 minor","a","",NA,"Jun","03/06/2017","11:37 AM","03/06/2017 19:12",8.59863919,77.99486513,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","tuticorin","No","63","stallion","3y to 10y","pack",NA,NA,NA,NA,"worming","","",NA,3,"unhealthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","ivermec","D-030617113806-86-164",NA,NA,"",NA,"healthy","","Jun","02/06/2017","6:46 PM","03/06/2017 19:12",8.59903661,77.99511452,"O-020617184610-86-15","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","tuticorin","No","consent given","male",14,"worming",NA,12,NA,NA,NA,NA,"yes",1,1,"thenthiruperai",NA,33,"pack","pack","4 to 8 hours",5,"no_stress_hours",6
"168","Jun","03/06/2017","11:38 AM","15/09/2017 15:17",8.60016972,77.99495634,"E-030617114347-86-109","D-030617113822-86-165","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","tuticorin","No","2 head","mutilation(nose split)","5","mutilation","scar","1 minor","1 minor","a","",NA,"Jun","03/06/2017","11:43 AM","03/06/2017 19:12",8.60016972,77.99495634,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","tuticorin","No","63","stallion","3y to 10y","pack",NA,NA,NA,NA,"worming","","",NA,3,"healthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","ivermec","D-030617113822-86-165",NA,NA,"",NA,"healthy","","Jun","02/06/2017","6:46 PM","03/06/2017 19:12",8.59903661,77.99511452,"O-020617184610-86-15","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","tuticorin","No","consent given","male",14,"worming",NA,12,NA,NA,NA,NA,"yes",1,1,"thenthiruperai",NA,33,"pack","pack","4 to 8 hours",5,"no_stress_hours",6
"169","Jun","03/06/2017","12:17 PM","15/09/2017 15:17",8.58893346,77.97654156,"E-030617121703-86-112","D-030617121738-86-166","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","tuticorin ","No","2 head","mutilation(ear split)","6*3","mutilation","scar","1 minor","1 minor","a","",NA,"Jun","03/06/2017","12:17 PM","03/06/2017 19:12",8.58893346,77.97654156,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","tuticorin ","No","64","stallion","3y to 10y","pack",NA,NA,NA,NA,"worming","","",NA,3,"healthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","ivermec","D-030617121738-86-166",NA,NA,"",NA,"healthy","","Jun","03/06/2017","11:24 AM","03/06/2017 19:12",8.59048675,77.97554087,"O-030617112404-86-16","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","tuticorin","No","consent given","male",13,"worming",NA,13,NA,NA,NA,NA,"yes",0,1,"atharankal",NA,55,"pack","pack","4 to 8 hours",5,"no_stress_hours",6
"170","Jun","03/06/2017","12:23 PM","15/09/2017 15:17",8.58877908,77.97640503,"E-030617122243-86-119","D-030617122328-86-167","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","tuticorin ","No","2 head","bite","5","superficial","granulation","1 minor","1 minor","a","",NA,"Jun","03/06/2017","12:22 PM","03/06/2017 19:12",8.58877908,77.97640503,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","tuticorin ","No","64","stallion","3y to 10y","pack",NA,NA,NA,NA,"worming","","",NA,3,"healthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","ivermec","D-030617122328-86-167",NA,NA,"",NA,"healthy","","Jun","03/06/2017","11:24 AM","03/06/2017 19:12",8.59048675,77.97554087,"O-030617112404-86-16","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","tuticorin","No","consent given","male",13,"worming",NA,13,NA,NA,NA,NA,"yes",0,1,"atharankal",NA,55,"pack","pack","4 to 8 hours",5,"no_stress_hours",6
"171","Jun","03/06/2017","12:31 PM","15/09/2017 15:17",8.59243697,77.97632929,"E-030617123037-86-124","D-030617123119-86-168","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","tuticorin ","No","3 neck","mutilation(branding)","15*2","mutilation","scar","1 minor","1 minor","a","",NA,"Jun","03/06/2017","12:30 PM","03/06/2017 19:12",8.59243697,77.97632929,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","tuticorin ","No","64","stallion","3y to 10y","pack",NA,NA,NA,NA,"worming","","",NA,3,"healthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","ivermec","D-030617123119-86-168",NA,NA,"",NA,"healthy","","Jun","03/06/2017","11:24 AM","03/06/2017 19:12",8.59048675,77.97554087,"O-030617112404-86-16","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","tuticorin","No","consent given","male",13,"worming",NA,13,NA,NA,NA,NA,"yes",0,1,"atharankal",NA,55,"pack","pack","4 to 8 hours",5,"no_stress_hours",6
"172","Jun","03/06/2017","12:57 PM","15/09/2017 15:17",8.60696129,77.94367217,"E-030617123141-86-125","D-030617125742-86-169","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","tuticorin","No","4 shoulder","mutilation(branding)","30*2","mutilation","scar","1 minor","1 minor","a","",NA,"Jun","03/06/2017","12:31 PM","03/06/2017 19:12",8.60696129,77.94367217,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","tuticorin","No","65","gelding","3y to 10y","pack",NA,NA,NA,NA,"other","study","",NA,4,"healthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","other(na)","D-030617125742-86-169",NA,NA,"",NA,"healthy","","Jun","03/06/2017","12:12 PM","03/06/2017 19:12",8.6069624,77.9436735,"O-030617121221-86-17","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","tuticorin ","No","consent given","male",5,"other(study)",NA,NA,NA,NA,NA,NA,"yes",0,1,"alwarthirunagari",NA,58,"pack","pack","4 to 8 hours",4,"no_stress_hours",6
"173","Jun","03/06/2017","1:00 PM","15/09/2017 15:17",8.60693693,77.94351202,"E-030617130017-86-129","D-030617130042-86-170","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","tuticorin","No","2 head","mutilation(nose split)","6","mutilation","scar","1 minor","1 minor","a","",NA,"Jun","03/06/2017","1:00 PM","03/06/2017 19:12",8.60693693,77.94351202,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","tuticorin","No","65","stallion","3y to 10y","pack",NA,NA,NA,NA,"other","study","",NA,3,"healthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","other(na)","D-030617130042-86-170",NA,NA,"",NA,"healthy","","Jun","03/06/2017","12:12 PM","03/06/2017 19:12",8.6069624,77.9436735,"O-030617121221-86-17","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","tuticorin ","No","consent given","male",5,"other(study)",NA,NA,NA,NA,NA,NA,"yes",0,1,"alwarthirunagari",NA,58,"pack","pack","4 to 8 hours",4,"no_stress_hours",6
"174","Jun","03/06/2017","1:38 PM","15/09/2017 15:17",8.61371251,78.0315766,"E-030617133747-86-131","D-030617133814-86-171","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","tuticorin","No","2 head","mutilation(ear split)","5","mutilation","scar","1 minor","1 minor","a","",NA,"Jun","03/06/2017","1:37 PM","03/06/2017 19:12",8.61371251,78.0315766,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","tuticorin","No","66","preg mare","6m to 3y","pack",NA,NA,NA,NA,"other","study","",NA,3,"healthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","other(na)","D-030617133814-86-171",NA,NA,"",NA,"healthy","","Jun","03/06/2017","12:56 PM","03/06/2017 19:12",8.61370379,78.03152318,"O-030617125658-86-18","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","tuticorin","No","consent given","male",11,"other(study)",NA,NA,NA,NA,NA,NA,"yes",0,3,"eral",NA,42,"pack","other(breeding)","4 to 8 hours",5,"no_stress_hours",6
"175","Jun","03/06/2017","1:41 PM","15/09/2017 15:17",8.61365315,78.03150004,"E-030617134047-86-136","D-030617134128-86-172","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","tuticorin","No","2 head","mutilation(ear split)","7","mutilation","scar","1 minor","1 minor","a","",NA,"Jun","03/06/2017","1:40 PM","03/06/2017 19:12",8.61365315,78.03150004,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","tuticorin","No","66","mare","3y to 10y","pack",NA,NA,NA,NA,"other","study","",NA,3,"healthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","other(na)","D-030617134128-86-172",NA,NA,"",NA,"healthy","","Jun","03/06/2017","12:56 PM","03/06/2017 19:12",8.61370379,78.03152318,"O-030617125658-86-18","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","tuticorin","No","consent given","male",11,"other(study)",NA,NA,NA,NA,NA,NA,"yes",0,3,"eral",NA,42,"pack","other(breeding)","4 to 8 hours",5,"no_stress_hours",6
"176","Jun","03/06/2017","1:43 PM","15/09/2017 15:17",8.61365876,78.03153639,"E-030617134301-86-139","D-030617134343-86-173","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","tuticorin","No","2 head","mutilation(nose split)","4","mutilation","scar","1 minor","1 minor","a","",NA,"Jun","03/06/2017","1:43 PM","03/06/2017 19:12",8.61365876,78.03153639,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","tuticorin","No","66","mare","less than 6m","pack",NA,NA,NA,NA,"other","study","",NA,3,"healthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","other(na)","D-030617134343-86-173",NA,NA,"",NA,"healthy","","Jun","03/06/2017","12:56 PM","03/06/2017 19:12",8.61370379,78.03152318,"O-030617125658-86-18","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","tuticorin","No","consent given","male",11,"other(study)",NA,NA,NA,NA,NA,NA,"yes",0,3,"eral",NA,42,"pack","other(breeding)","4 to 8 hours",5,"no_stress_hours",6
"177","Jun","03/06/2017","3:32 PM","15/09/2017 15:17",8.28532858,77.88690515,"E-030617134420-86-140","D-030617153210-86-174","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","tuticorin","No","6 hindquarters","bite","4","deep","exudative","3 concerning","2 slight concern","a","parentAnimalId_animalId_1496484265021.jpg",NA,"Jun","03/06/2017","1:44 PM","03/06/2017 19:12",8.28532858,77.88690515,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","tuticorin","No","67","stallion","3y to 10y","pack",NA,NA,NA,NA,"tx","","wounds,lame",NA,3,"healthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","antibiotic,NSAIDs","D-030617153210-86-174",NA,NA,"moderate",NA,"unhealthy","","Jun","03/06/2017","1:36 PM","03/06/2017 19:12",8.28536879,77.88694434,"O-030617133624-86-19","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","tuticorin","No","consent given","male",11,"other(study)",NA,NA,NA,NA,NA,NA,"yes",1,1,"periyathalai",NA,65,"pack","pack","4 to 8 hours",1,"no_stress_hours",6
"178","Jun","03/06/2017","3:34 PM","15/09/2017 15:17",8.28533778,77.8869124,"E-030617153429-86-141","D-030617153454-86-175","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","tuticorin","No","4 shoulder","mutilation(branding)","50*3","mutilation","scar","1 minor","1 minor","a","",NA,"Jun","03/06/2017","3:34 PM","03/06/2017 19:12",8.28533778,77.8869124,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","tuticorin","No","67","stallion","3y to 10y","pack",NA,NA,NA,NA,"other","study","",NA,3,"healthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","other(n)","D-030617153454-86-175,D-030617153522-86-176",NA,NA,"",NA,"healthy","","Jun","03/06/2017","1:36 PM","03/06/2017 19:12",8.28536879,77.88694434,"O-030617133624-86-19","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","tuticorin","No","consent given","male",11,"other(study)",NA,NA,NA,NA,NA,NA,"yes",1,1,"periyathalai",NA,65,"pack","pack","4 to 8 hours",1,"no_stress_hours",6
"179","Jun","03/06/2017","3:35 PM","15/09/2017 15:17",8.28533778,77.8869124,"E-030617153429-86-141","D-030617153522-86-176","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","tuticorin","No","2 head","mutilation(nose split)","6","mutilation","scar","1 minor","1 minor","a","",NA,"Jun","03/06/2017","3:34 PM","03/06/2017 19:12",8.28533778,77.8869124,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","tuticorin","No","67","stallion","3y to 10y","pack",NA,NA,NA,NA,"other","study","",NA,3,"healthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","other(n)","D-030617153454-86-175,D-030617153522-86-176",NA,NA,"",NA,"healthy","","Jun","03/06/2017","1:36 PM","03/06/2017 19:12",8.28536879,77.88694434,"O-030617133624-86-19","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","tuticorin","No","consent given","male",11,"other(study)",NA,NA,NA,NA,NA,NA,"yes",1,1,"periyathalai",NA,65,"pack","pack","4 to 8 hours",1,"no_stress_hours",6
"180","Jun","03/06/2017","3:36 PM","15/09/2017 15:17",8.28533991,77.88691109,"E-030617153541-86-142","D-030617153650-86-177","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","tuticorin","No","5 midsection","mutilation(branding)","40*3","mutilation","scar","1 minor","1 minor","a","",NA,"Jun","03/06/2017","3:35 PM","03/06/2017 19:12",8.28533991,77.88691109,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","tuticorin","No","67","stallion","3y to 10y","pack",NA,NA,NA,NA,"other","study","",NA,3,"healthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","other(na)","D-030617153650-86-177",NA,NA,"",NA,"healthy","","Jun","03/06/2017","1:36 PM","03/06/2017 19:12",8.28536879,77.88694434,"O-030617133624-86-19","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","tuticorin","No","consent given","male",11,"other(study)",NA,NA,NA,NA,NA,NA,"yes",1,1,"periyathalai",NA,65,"pack","pack","4 to 8 hours",1,"no_stress_hours",6
"181","Jun","03/06/2017","3:37 PM","15/09/2017 15:17",8.28534253,77.88691209,"E-030617153712-86-143","D-030617153737-86-178","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","tuticorin","No","5 midsection","mutilation(branding)","40*2","mutilation","scar","1 minor","1 minor","a","",NA,"Jun","03/06/2017","3:37 PM","03/06/2017 19:12",8.28534253,77.88691209,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","tuticorin","No","67","stallion","3y to 10y","pack",NA,NA,NA,NA,"other","study","",NA,3,"healthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","other(na)","D-030617153737-86-178",NA,NA,"",NA,"healthy","","Jun","03/06/2017","1:36 PM","03/06/2017 19:12",8.28536879,77.88694434,"O-030617133624-86-19","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","tuticorin","No","consent given","male",11,"other(study)",NA,NA,NA,NA,NA,NA,"yes",1,1,"periyathalai",NA,65,"pack","pack","4 to 8 hours",1,"no_stress_hours",6
"182","Jun","03/06/2017","3:37 PM","15/09/2017 15:17",8.29746216,77.91039934,"E-030617154246-86-152","D-030617153756-86-179","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","tuticorin","No","2 head","mutilation(nose split)","4","mutilation","scar","1 minor","1 minor","a","parentAnimalId_animalId_1496486549029.jpg",NA,"Jun","03/06/2017","3:42 PM","03/06/2017 19:12",8.29746216,77.91039934,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","tuticorin","No","68","preg mare","3y to 10y","pack",NA,NA,NA,NA,"worming","","",NA,3,"healthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","ivermec","D-030617153756-86-179,D-030617161236-86-180",NA,NA,"",NA,"healthy","","Jun","03/06/2017","3:31 PM","03/06/2017 19:12",8.29747061,77.91039846,"O-030617153126-86-20","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","tuticorin","No","consent given","male",12,"worming",NA,11,NA,NA,NA,NA,"yes",0,9,"overi",NA,35,"pack","other(breeding)","4 to 8 hours",3,"no_stress_hours",6
"183","Jun","03/06/2017","4:12 PM","15/09/2017 15:17",8.29746216,77.91039934,"E-030617154246-86-152","D-030617161236-86-180","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","tuticorin","No","2 head","mutilation(ear split)","5","mutilation","scar","1 minor","1 minor","a","",NA,"Jun","03/06/2017","3:42 PM","03/06/2017 19:12",8.29746216,77.91039934,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","tuticorin","No","68","preg mare","3y to 10y","pack",NA,NA,NA,NA,"worming","","",NA,3,"healthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","ivermec","D-030617153756-86-179,D-030617161236-86-180",NA,NA,"",NA,"healthy","","Jun","03/06/2017","3:31 PM","03/06/2017 19:12",8.29747061,77.91039846,"O-030617153126-86-20","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","tuticorin","No","consent given","male",12,"worming",NA,11,NA,NA,NA,NA,"yes",0,9,"overi",NA,35,"pack","other(breeding)","4 to 8 hours",3,"no_stress_hours",6
"184","Jun","03/06/2017","4:14 PM","15/09/2017 15:17",8.29745976,77.91040312,"E-030617161257-86-153","D-030617161402-86-181","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","tuticorin","No","2 head","mutilation(nose split)","3","mutilation","scar","1 minor","1 minor","a","",NA,"Jun","03/06/2017","4:12 PM","03/06/2017 19:12",8.29745976,77.91040312,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","tuticorin","No","68","stallion","3y to 10y","pack",NA,NA,NA,NA,"worming","","",NA,3,"unhealthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","ivermec","D-030617161402-86-181",NA,NA,"",NA,"healthy","","Jun","03/06/2017","3:31 PM","03/06/2017 19:12",8.29747061,77.91039846,"O-030617153126-86-20","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","tuticorin","No","consent given","male",12,"worming",NA,11,NA,NA,NA,NA,"yes",0,9,"overi",NA,35,"pack","other(breeding)","4 to 8 hours",3,"no_stress_hours",6
"185","Jun","03/06/2017","4:14 PM","15/09/2017 15:17",8.2974459,77.91042056,"E-030617161427-86-154","D-030617161449-86-182","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","tuticorin","No","6 hindquarters","mutilation(branding)","30*3","superficial","granulation","2 slight concern","1 minor","a","parentAnimalId_animalId_1496486757082.jpg",NA,"Jun","03/06/2017","4:14 PM","03/06/2017 19:12",8.2974459,77.91042056,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","tuticorin","No","68","stallion","3y to 10y","pack",NA,NA,NA,NA,"worming","","",NA,3,"healthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","ivermec","D-030617161449-86-182,D-030617161649-86-183,D-030617161709-86-184",NA,NA,"",NA,"healthy","","Jun","03/06/2017","3:31 PM","03/06/2017 19:12",8.29747061,77.91039846,"O-030617153126-86-20","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","tuticorin","No","consent given","male",12,"worming",NA,11,NA,NA,NA,NA,"yes",0,9,"overi",NA,35,"pack","other(breeding)","4 to 8 hours",3,"no_stress_hours",6
"186","Jun","03/06/2017","4:16 PM","15/09/2017 15:17",8.2974459,77.91042056,"E-030617161427-86-154","D-030617161649-86-183","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","tuticorin","No","2 head","mutilation(nose split)","4","mutilation","scar","1 minor","1 minor","a","",NA,"Jun","03/06/2017","4:14 PM","03/06/2017 19:12",8.2974459,77.91042056,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","tuticorin","No","68","stallion","3y to 10y","pack",NA,NA,NA,NA,"worming","","",NA,3,"healthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","ivermec","D-030617161449-86-182,D-030617161649-86-183,D-030617161709-86-184",NA,NA,"",NA,"healthy","","Jun","03/06/2017","3:31 PM","03/06/2017 19:12",8.29747061,77.91039846,"O-030617153126-86-20","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","tuticorin","No","consent given","male",12,"worming",NA,11,NA,NA,NA,NA,"yes",0,9,"overi",NA,35,"pack","other(breeding)","4 to 8 hours",3,"no_stress_hours",6
"187","Jun","03/06/2017","4:17 PM","15/09/2017 15:17",8.2974459,77.91042056,"E-030617161427-86-154","D-030617161709-86-184","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","tuticorin","No","2 head","mutilation(ear split)","5","mutilation","scar","1 minor","1 minor","a","",NA,"Jun","03/06/2017","4:14 PM","03/06/2017 19:12",8.2974459,77.91042056,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","tuticorin","No","68","stallion","3y to 10y","pack",NA,NA,NA,NA,"worming","","",NA,3,"healthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","ivermec","D-030617161449-86-182,D-030617161649-86-183,D-030617161709-86-184",NA,NA,"",NA,"healthy","","Jun","03/06/2017","3:31 PM","03/06/2017 19:12",8.29747061,77.91039846,"O-030617153126-86-20","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","tuticorin","No","consent given","male",12,"worming",NA,11,NA,NA,NA,NA,"yes",0,9,"overi",NA,35,"pack","other(breeding)","4 to 8 hours",3,"no_stress_hours",6
"188","Jun","03/06/2017","4:18 PM","15/09/2017 15:17",8.29747778,77.91042276,"E-030617161810-86-155","D-030617161846-86-185","Nilgiris","ITC Donkey Clinics","EmmaRayner","Donkey lesion form","Donkey","tuticorin","No","2 head","mutilation(nose split)","4","mutilation","scar","1 minor","1 minor","a","",NA,"Jun","03/06/2017","4:18 PM","03/06/2017 19:12",8.29747778,77.91042276,"Nilgiris","ITC Donkey Clinics","EmmaRayner","Equine assessment form 2","Donkey","tuticorin","No","68","stallion","3y to 10y","pack",NA,NA,NA,NA,"worming","","",NA,3,"healthy","alert","normal",NA,NA,NA,"","no diarr","",1,NA,"yes lesions","ivermec","D-030617161846-86-185",NA,NA,"",NA,"healthy","","Jun","03/06/2017","3:31 PM","03/06/2017 19:12",8.29747061,77.91039846,"O-030617153126-86-20","Nilgiris","ITC Donkey Clinics","EmmaRayner","Owner donkey records 1","Donkey","tuticorin","No","consent given","male",12,"worming",NA,11,NA,NA,NA,NA,"yes",0,9,"overi",NA,35,"pack","other(breeding)","4 to 8 hours",3,"no_stress_hours",6
